 132.165155375s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 15 note(s) the playhead had already passed (the render path was still warming up)
 133.165306875s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 12 note(s) the playhead had already passed (the render path was still warming up)
 134.165698542s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 10 note(s) the playhead had already passed (the render path was still warming up)
 135.165803792s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 13 note(s) the playhead had already passed (the render path was still warming up)
 135.466070333s  INFO system{name="kintaro::profiling::report_frame_cost"}: kintaro::perf: [frame] 60 fps (16.7 ms avg, worst 30.0) — 3.3k marks/s, ~39.3k live (12.0 u life)
 136.165203792s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 20 note(s) the playhead had already passed (the render path was still warming up)
 137.165537333s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 13 note(s) the playhead had already passed (the render path was still warming up)
 138.165586833s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 10 note(s) the playhead had already passed (the render path was still warming up)
 139.166215042s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 13 note(s) the playhead had already passed (the render path was still warming up)
 140.165154792s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 15 note(s) the playhead had already passed (the render path was still warming up)
 140.466956042s  INFO system{name="kintaro::profiling::report_frame_cost"}: kintaro::perf: [frame] 60 fps (16.7 ms avg, worst 37.3) — 3.1k marks/s, ~36.9k live (12.0 u life)
 141.165207125s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 18 note(s) the playhead had already passed (the render path was still warming up)
 142.165327375s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 18 note(s) the playhead had already passed (the render path was still warming up)
 143.165304250s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 20 note(s) the playhead had already passed (the render path was still warming up)
 144.165571333s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 24 note(s) the playhead had already passed (the render path was still warming up)
 145.165927000s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 10 note(s) the playhead had already passed (the render path was still warming up)
 145.482707917s  INFO system{name="kintaro::profiling::report_frame_cost"}: kintaro::perf: [frame] 60 fps (16.7 ms avg, worst 34.0) — 1.2k marks/s, ~13.9k live (12.0 u life)
 146.165189667s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 13 note(s) the playhead had already passed (the render path was still warming up)
 147.165367833s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 10 note(s) the playhead had already passed (the render path was still warming up)
 148.165033000s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 18 note(s) the playhead had already passed (the render path was still warming up)
 149.165494875s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 10 note(s) the playhead had already passed (the render path was still warming up)
 150.165233625s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 10 note(s) the playhead had already passed (the render path was still warming up)
 150.489231583s  INFO system{name="kintaro::profiling::report_frame_cost"}: kintaro::perf: [frame] 60 fps (16.7 ms avg, worst 43.7) — 1.7k marks/s, ~20.3k live (12.0 u life)
 151.171680458s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 10 note(s) the playhead had already passed (the render path was still warming up)
 152.171162542s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 24 note(s) the playhead had already passed (the render path was still warming up)
 153.172032542s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 12 note(s) the playhead had already passed (the render path was still warming up)
 154.170900833s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 12 note(s) the playhead had already passed (the render path was still warming up)
 155.171677792s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 10 note(s) the playhead had already passed (the render path was still warming up)
 155.490216000s  INFO system{name="kintaro::profiling::report_frame_cost"}: kintaro::perf: [frame] 60 fps (16.7 ms avg, worst 28.2) — 2.9k marks/s, ~35.4k live (12.0 u life)
 156.171505333s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 18 note(s) the playhead had already passed (the render path was still warming up)
 157.172240042s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 12 note(s) the playhead had already passed (the render path was still warming up)
 158.171739667s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 14 note(s) the playhead had already passed (the render path was still warming up)
 159.171880583s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 10 note(s) the playhead had already passed (the render path was still warming up)
 160.171884292s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 24 note(s) the playhead had already passed (the render path was still warming up)
 160.505216083s  INFO system{name="kintaro::profiling::report_frame_cost"}: kintaro::perf: [frame] 60 fps (16.7 ms avg, worst 22.7) — 3.2k marks/s, ~38.8k live (12.0 u life)
 161.171330667s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 10 note(s) the playhead had already passed (the render path was still warming up)
 162.171538667s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 10 note(s) the playhead had already passed (the render path was still warming up)
 163.171800667s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 12 note(s) the playhead had already passed (the render path was still warming up)
 164.171415667s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 15 note(s) the playhead had already passed (the render path was still warming up)
 165.171849167s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 21 note(s) the playhead had already passed (the render path was still warming up)
 165.505580542s  INFO system{name="kintaro::profiling::report_frame_cost"}: kintaro::perf: [frame] 60 fps (16.7 ms avg, worst 55.3) — 2.4k marks/s, ~29.3k live (12.0 u life)
 166.171293000s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 15 note(s) the playhead had already passed (the render path was still warming up)
 167.172033208s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 24 note(s) the playhead had already passed (the render path was still warming up)
 168.173180375s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 24 note(s) the playhead had already passed (the render path was still warming up)
 169.172590208s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 14 note(s) the playhead had already passed (the render path was still warming up)
 170.171735625s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 12 note(s) the playhead had already passed (the render path was still warming up)
 170.521765292s  INFO system{name="kintaro::profiling::report_frame_cost"}: kintaro::perf: [frame] 60 fps (16.7 ms avg, worst 27.5) — 1.4k marks/s, ~16.6k live (12.0 u life)
 171.171188333s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 12 note(s) the playhead had already passed (the render path was still warming up)
 172.171025167s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 15 note(s) the playhead had already passed (the render path was still warming up)
 173.171261250s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 12 note(s) the playhead had already passed (the render path was still warming up)
 174.171331375s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 10 note(s) the playhead had already passed (the render path was still warming up)
 175.171292458s  INFO system{name="kintaro::brush::systems::process_op4d_events"}: kintaro::brush: [brush] skipped 12 note(s) the playhead had already passed (the render path was still warming up)
